cz,czname,pop2000,fips,statename,stateabbrv,location,cur_smoke_q1,cur_smoke_q2,cur_smoke_q3,cur_smoke_q4,bmi_obese_q1,bmi_obese_q2,bmi_obese_q3,bmi_obese_q4,exercise_any_q1,exercise_any_q2,exercise_any_q3,exercise_any_q4,puninsured2010,reimb_penroll_adj10,mort_30day_hosp_z,adjmortmeas_amiall30day,adjmortmeas_chfall30day,adjmortmeas_pnall30day,med_prev_qual_z,primcarevis_10,diab_hemotest_10,diab_eyeexam_10,diab_lipids_10,mammogram_10,amb_disch_per1000_10,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,cs_race_theil_2000,gini99,poor_share,inc_share_1perc,frac_middleclass,scap_ski90pcm,rel_tot,cs_frac_black,cs_frac_hisp,unemp_rate,pop_d_2000_1980,lf_d_2000_1980,cs_labforce,cs_elf_ind_man,cs_born_foreign,mig_inflow,mig_outflow,pop_density,frac_traveltime_lt15,hhinc00,median_house_value,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,cs_educ_ba,tuition,gradrate_r,e_rank_b,cs_fam_wkidsinglemom,crime_total,subcty_exp_pc,taxrate,tax_st_diff_top20,female,male,age_0_to_19,age_20_to_39,age_40_to_64,age_over_64,asian,black,hispanic,white,le_agg_q1_F,le_raceadj_q1_F,le_agg_q2_F,le_raceadj_q2_F,le_agg_q3_F,le_raceadj_q3_F,le_agg_q4_F,le_raceadj_q4_F,le_agg_q1_M,le_raceadj_q1_M,le_agg_q2_M,le_raceadj_q2_M,le_agg_q3_M,le_raceadj_q3_M,le_agg_q4_M,le_raceadj_q4_M,sd_le_agg_q1_F,sd_le_raceadj_q1_F,sd_le_agg_q2_F,sd_le_raceadj_q2_F,sd_le_agg_q3_F,sd_le_raceadj_q3_F,sd_le_agg_q4_F,sd_le_raceadj_q4_F,sd_le_agg_q1_M,sd_le_raceadj_q1_M,sd_le_agg_q2_M,sd_le_raceadj_q2_M,sd_le_agg_q3_M,sd_le_raceadj_q3_M,sd_le_agg_q4_M,sd_le_raceadj_q4_M,count_q1_F,count_q2_F,count_q3_F,count_q4_F,count_q1_M,count_q2_M,count_q3_M,count_q4_M
800,Gastonia,413331.0,37,North Carolina,NC,"Gastonia, NC",0.2908054,0.257326,0.1834532,0.1388889,0.2933233,0.2535613,0.2975971,0.2633452,0.58088237,0.73913044,0.78624535,0.83038867,0.1945946,9649.2219,0.1897971,0.1611909,0.1011863,0.120936,0.4782336,85.732599,86.215036,66.699827,84.877562,64.772486,67.121141,0.0380789,0.0344144,0.0414662,0.1336746,0.31426,0.1161881,0.1008,0.54393,-0.65939772,60.12372,13.77782,2.889694,0.0788723,0.207998,0.2162923,0.6476718,0.3110813,2.861825,0.0169452569,0.0153315382,245.4821,0.2883977,33582.14,118714.9002,5.2506508,16.369631,2.411811,0.0295279,13.54647,10244.0,-0.1022317,35.43425,0.2139188,0.0122904,1996.33,0.0149102,1.0,0.5147290765708471,0.4852709234291529,0.25343036952650616,0.2347472155552852,0.3574994746330727,0.15261522126242907,0.0099565327994868,0.1369426962936746,0.0525831462289715,0.7786468760023448,80.41958,81.25001,83.72351,84.16605,85.41705,85.76662,87.33075,87.66739,74.15158,75.01979,78.91752,79.40258,81.22948,81.64541,84.56876,84.94565,0.2970018,0.2938073,0.3226274,0.3126009,0.3883556,0.3768881,0.4934548,0.4688837,0.2123169,0.2240693,0.2681075,0.2694515,0.3449508,0.3426571,0.4548361,0.4385377,320964,311054,285278,177507,285392,318219,278434,164277
900,Charlotte,1423942.0,37,North Carolina,NC,"Charlotte, NC",0.2645408,0.2336672,0.1707317,0.1197989,0.2999733,0.2660098,0.2592913,0.1938979,0.61026871,0.74680048,0.81881535,0.87686568,0.1869895,8973.7286,0.1978452,0.1532993,0.1059961,0.1226606,0.7651111,84.744641,88.00933,70.420231,84.231585,65.433716,56.381191,0.0983462,0.0784217,0.1196608,0.2233193,0.36011,0.0964086,0.15613,0.47738,-0.48383137,49.59942,22.73302,4.943881,0.0494205,0.5408527,0.6134979,0.6960222,0.1711353,6.525441,0.0342310291,0.021167997,298.0251,0.2407802,41423.26,165916.779,5.673504,16.993595,-2.291062,0.0229497,26.79425,4790.28,-0.0207331,35.835,0.2192885,0.0098831,2700.772,0.0196539,1.0,0.5136749893301394,0.48632501066986056,0.2789592416493486,0.27749284628477006,0.3311004992358003,0.11328085036463538,0.032451360420139325,0.23937328390923024,0.09833012806932878,0.6057070578156599,81.44075,82.32784,84.1955,84.70934,85.72926,86.07633,87.55404,87.80398,75.27316,76.23858,79.33267,79.91441,82.33009,82.73731,84.96436,85.26672,0.1755884,0.1824373,0.1983501,0.1952895,0.2173067,0.2132802,0.2262618,0.2199538,0.1395701,0.1560363,0.1773755,0.1830739,0.1931985,0.1927044,0.2146822,0.2104394,998780,1026849,993688,1071960,884986,937699,951334,1059020
1001,Boone,77361.0,37,North Carolina,NC,"Boone, NC",0.3,0.2642276,0.1372549,0.0909091,0.248227,0.2163265,0.1919192,0.1937985,0.7525773,0.79674798,0.89215684,0.88721806,0.20439800000000002,9237.569,-0.1908319,0.1346123,0.103758,0.1266037,-0.1651867,82.439474,85.922111,64.830619,77.212661,66.390174,88.469217,0.0307025,0.0276064,0.03075,0.0764024,0.34435,0.1839939,0.14276,0.53016,0.01234278,48.84502,2.185856,1.53178,0.0482022,0.2932297,0.4376498,0.5886975,0.1098454,1.7843,0.0140510076,0.0165587311,90.16611,0.374886,25952.73,149256.6141,5.2640922,13.936002,9.977794,0.0126772,23.10129,1673.67,0.2355099,40.01675,0.1673808,0.0048312,1348.464,0.0223031,1.0,0.4835348964448143,0.5164651035551857,0.21568202801746247,0.3210153765487684,0.30718902098460066,0.15550945503869784,0.008206905198846474,0.020916209777615664,0.03307838734312843,0.9120607310984714,83.07815,83.41571,85.05871,85.38209,88.22464,88.47833,87.54662,87.91784,77.52647,77.94613,82.42858,82.77787,85.33252,85.61376,85.41779,85.77105,0.6358973,0.613891,0.8227044,0.7864586,0.847969,0.8021619,1.315776,1.243402,0.5547366,0.5518978,0.6696017,0.6450815,0.8207508,0.7852889,1.109244,1.066048,54926,52327,41336,28704,55970,50754,36315,25706
1002,Morganton,164760.0,37,North Carolina,NC,"Morganton, NC",0.2885376,0.2342857,0.2032086,0.1438849,0.2809917,0.3014925,0.3060109,0.2352941,0.62252963,0.75428569,0.77005345,0.8561151,0.2022225,8456.8706,1.154742,0.1769148,0.1207072,0.121202,0.1190208,80.476425,87.045207,67.003257,77.807954,63.700869,60.225891,0.0123042,0.0106982,0.0106045,0.1165366,0.27304,0.1178257,0.07776,0.60328,-0.23112977,56.87727,4.73598,3.145788,0.0737259,0.202619,0.223848,0.6100568,0.3548365,3.839197,0.0131039087,0.0149854334,111.1526,0.3149605,30725.51,109955.7652,4.9263511,15.707923,5.55586,0.0177869,11.80307,887.856,-0.1552955,37.55075,0.1785387,0.0073567,1825.952,0.0143212,1.0,0.5006064641948296,0.49939353580517043,0.23455894594144647,0.22285180869027515,0.3610840250196209,0.18277760601231954,0.02123219254643613,0.045431303065617046,0.0534283064190073,0.8613813113896354,81.61884,82.07056,84.07642,84.48929,86.1028,86.46727,87.3522,87.6469,75.47655,75.9605,79.80314,80.26934,82.73431,83.1172,84.78052,85.11317,0.4616119,0.4455701,0.5219632,0.5008945,0.691101,0.6593844,0.9522219,0.9010797,0.3337493,0.3364438,0.4163733,0.4077345,0.5468442,0.529222,0.8574752,0.8191605,125186,129283,99729,41398,122674,128692,91671,36166
1100,Hickory,375363.0,37,North Carolina,NC,"Hickory, NC",0.2717105,0.2466991,0.157971,0.1262683,0.2892562,0.2821428,0.2739521,0.2098062,0.60828876,0.72358292,0.80813956,0.88275087,0.1931991,9096.3413,0.507348,0.1620339,0.0965466,0.1343497,1.086645,85.104624,89.644436,72.232345,85.939374,68.748385,56.66451,0.0375131,0.0287709,0.0418441,0.1340848,0.31654,0.0905953,0.11834,0.56804,-0.23540835,57.75316,9.086671,3.952441,0.0622465,0.3382354,0.3814464,0.6880056,0.3651504,4.231016,0.0223596892,0.0185953331,219.8552,0.3215007,36023.97,137838.8294,5.2049369,16.672079,3.202498,0.0260965,15.08021,4109.34,-0.1635827,35.5565,0.1901945,0.0094047,1917.402,0.0148791,1.0,0.5074352463876951,0.49256475361230484,0.2577323128138086,0.23461722504470306,0.3576473712769392,0.15092119211211366,0.021686421488606156,0.08913137548051496,0.06952613612167474,0.8019717426294328,80.65305,81.2917,83.46311,83.84912,85.65677,86.02859,87.6196,87.94627,74.73253,75.39882,79.62976,80.06304,81.2906,81.73612,84.75634,85.14516,0.3121404,0.3069996,0.3365864,0.3268031,0.3932252,0.3787989,0.4548985,0.4307745,0.2298213,0.2338466,0.2847273,0.2802402,0.3485375,0.34586,0.4858572,0.4662491,284972,299912,280917,196422,267425,308291,271392,186541
1201,Franklin,44861.0,37,North Carolina,NC,"Franklin, NC",0.2876712,0.1463415,0.1463415,0.0625,0.3142857,0.325,0.225,0.2083333,0.56164384,0.81707317,0.75609756,0.85416669,0.25712060000000003,8046.6251,1.518975,0.1587519,0.12363,0.1432849,0.839891,85.19195,88.542028,68.721815,84.334951,65.901356,48.535781,0.0106465,0.009373,0.011197,0.044338,0.3105,0.1211513,0.20552,0.56475,-0.23370455,61.33167,1.04991,2.534496,0.0438462,0.4639407,0.5940471,0.5576459,0.1578838,3.088232,0.0124830031,0.0097412006,50.54653,0.4157828,37260.51,141831.9072,5.1994378,15.814118,4.109753,0.0339402,16.66967,NA,NA,41.238,0.1660463,0.0060995,1433.778,0.0238556,1.0,0.5112858482846708,0.48871415171532917,0.2093519867483585,0.19715808170515098,0.3469974255094099,0.24681182269942323,0.007284411359690263,0.007943001975771849,0.07068872612609017,0.89199113896262,83.5615,83.80749,85.58009,85.91427,87.64794,87.88673,87.10823,87.40504,77.22906,77.61839,81.58836,81.99303,83.15296,83.51788,84.61564,84.86538,0.6828753,0.6495236,0.795504,0.7571357,0.9139661,0.8669114,1.647807,1.57853,0.5972035,0.5864362,0.760268,0.7393155,1.123293,1.086248,1.201407,1.16627,42493,37310,28282,17739,39144,35397,23745,14857
1202,Sylva,54082.0,37,North Carolina,NC,"Sylva, NC",0.3100437,0.2789474,0.2119205,0.1410256,0.2828508,0.2864865,0.295302,0.2875817,0.63377196,0.73474801,0.83552629,0.90322578,0.2534676,8158.446,-0.2807233,0.1582537,0.0942593,0.1149214,-1.515975,75.580363,74.970121,60.557475,64.579673,59.855369,67.559106,0.016147,0.0196048,0.0142585,0.3260307,0.31979,0.1659851,0.08421,0.52059,-1.0006839,40.91195,1.434858,1.531008,0.058164,0.2486897,0.4892583,0.6091752,0.1059949,1.475301,0.0097259717,0.0103731371,41.25618,0.4121068,28766.82,129447.3753,5.6222155,14.643370000000001,3.849286,0.0221565,20.60505,971.227,0.1117748,40.59225,0.2168407,0.0072852,1581.042,0.0154114,1.0,0.5075302392329406,0.49246976076705934,0.24446862531737396,0.27709703363769694,0.30810111810253743,0.17047515415306494,0.007774676317988992,0.01990190976329028,0.04024538329311949,0.7856838718834271,81.07983,81.52957,85.28596,85.63503,86.87333,87.16924,88.02593,88.22886,75.06171,75.51405,80.34886,80.77025,82.36712,82.75207,83.6325,83.89735,0.6909901,0.6696345,0.8296789,0.7859116,1.018058,0.9650214,1.34119,1.279746,0.5328516,0.5263433,0.7386283,0.7200564,0.9901488,0.9579645,1.268967,1.22659,47630,42906,31354,17544,44373,39884,27714,14767
1203,Asheville,398505.0,37,North Carolina,NC,"Asheville, NC",0.3249551,0.2131051,0.1406452,0.1069652,0.258406,0.2287621,0.2084433,0.1711712,0.64526182,0.80283427,0.87814569,0.89987326,0.2074022,8113.1971,-0.2608798,0.1464218,0.1090154,0.1108566,0.7620637,78.672202,88.434652,73.135714,79.662778,71.071345,49.95533,0.0357234,0.0340073,0.0366499,0.1681984,0.33097,0.1110536,0.13046,0.54513,0.05522191,57.71922,5.033312,2.995445,0.0463361,0.3012281,0.420173,0.6041282,0.1782939,3.80049,0.017309695,0.012712513,165.2543,0.3139794,37445.13,158120.8806,5.6491172,16.176243,9.045191,0.0243601,23.19942,5560.47,0.0011793,39.013,0.203271,0.0092597,2059.415,0.0177694,1.0,0.517102973954568,0.482897026045432,0.218171521000886,0.2365927486393777,0.3448096844986667,0.1998618461558264,0.009233138902535036,0.04387671700128929,0.06325686961409169,0.8605246842734159,82.51892,82.97842,85.27712,85.6162,86.1613,86.50632,88.97956,89.19165,76.74987,77.27004,81.33156,81.73461,83.68065,84.03802,85.00414,85.32887,0.2733012,0.2684303,0.3184489,0.3111177,0.3726531,0.359522,0.3867599,0.3659219,0.240087,0.2459049,0.2893915,0.2827976,0.3482906,0.3441252,0.4313092,0.4221911,320236,323430,289750,197950,293361,292615,256639,172403
1204,Andrews,59681.0,37,North Carolina,NC,"Andrews, NC",0.3333333,0.2786885,0.04,0.2083333,0.2428571,0.2372881,0.125,0.2083333,0.6111111,0.82258064,0.80000001,0.79166669,0.2340525,8262.5763,1.42366,0.1642313,0.1247138,0.1352774,0.8025379,84.817267,87.750623,64.507074,85.519118,69.499885,48.808389,0.0077435,0.0074222,0.0072737,0.050597,0.28912,0.1340711,0.55821,0.51937,-0.99930048,54.91027,0.9349709,0.9986427,0.0579221,0.4706998,0.6247268,0.5246205,0.1538307,1.47022,0.0115112012,0.0043397396,51.48898,0.3608479,33712.03,137143.781,5.1672161,15.684757,1.551238,0.0165893,13.08081,7563.42,-0.1101521,40.83275,0.1656641,0.0062331,1931.542,0.0153418,1.0,0.5130509322094435,0.48694906779055647,0.2089149224944639,0.16878348453460962,0.35155368240588614,0.27153368097721264,0.0034859632830916494,0.010915065361811558,0.026473319522823058,0.9390385027501964,84.08735,84.3624,85.11439,85.46265,87.97266,88.22732,87.90396,88.22292,76.93578,77.36708,80.9362,81.3414,84.14233,84.49002,84.90699,85.27431,0.5588804,0.5332415,0.7854236,0.7524669,0.7692105,0.7294888,1.193747,1.126747,0.4943751,0.4908444,0.7225946,0.7093966,0.8104776,0.7765535,1.212489,1.164265,63122,51517,37219,23036,56192,48010,31925,19465
1301,Bennettsville,71586.0,45,South Carolina,SC,"Bennettsville, SC",0.3087248,0.2462908,0.2727273,0.1797753,0.3265306,0.2883435,0.2429907,0.25,0.52466369,0.71513355,0.78181821,0.7977528,0.2206901,9495.0193,-0.4708924,0.1514734,0.0879985,0.1198114,-0.5025707,89.173531,83.389771,59.621941,81.60694,56.864601,99.233048,0.009886,0.0083398,0.0072418,0.0765086,0.32734,0.2086626,0.12783,0.43947,-2.4401389,48.98584,39.95614,1.642779,0.0828626,0.0256609,0.022875,0.5744633,0.3596343,1.23572,0.0153102562,0.0180063141,56.00079,0.3400332,25531.41,81744.11458,5.4929564,14.902903,-10.91957,0.0186959,9.13641,1272.0,-0.111954,34.9235,0.316179,0.009094,1335.1,0.0201649,0.0,0.4968175057284897,0.5031824942715103,0.25124954775081404,0.24630495665107802,0.35483136130354964,0.1464751363447546,0.0018759966232060783,0.39608988703820336,0.034786337384592705,0.5332386401704476,81.3118,82.68379,85.20126,85.87486,83.53135,84.35524,87.93304,88.23145,73.46687,75.02621,78.51843,79.25502,80.92459,81.71882,83.1958,83.67592,0.6153821,0.6038204,0.7566498,0.722161,1.17774,1.127742,1.950832,1.882438,0.4618183,0.4812374,0.7060903,0.6969565,1.010186,0.9858235,1.472691,1.432323,74059,44472,28797,12382,60426,48308,28333,10853
1302,Florence,548986.0,45,South Carolina,SC,"Florence, SC",0.2836148,0.2413134,0.2276596,0.1728473,0.3232258,0.2802882,0.2576419,0.2230819,0.60627627,0.75289834,0.80306345,0.87917739,0.22766190000000003,9636.5557,0.2309876,0.1573766,0.0978484,0.1280929,0.2917134,87.43927,85.108463,64.453708,81.968645,67.433186,75.635783,0.0467402,0.0536623,0.0426535,0.2013288,0.41499,0.1704115,0.13675,0.42169,-1.9584137,43.57106,34.07701,1.723723,0.0638828,0.3063382,0.4263394,0.6145274,0.1617301,2.321656,0.0229495834,0.0135231135,106.8625,0.3266602,32610.36,128373.2305,5.7098479,15.871224,-2.105922,-0.0175,16.62491,3523.31,-0.0324809,35.914,0.294691,0.0094848,1725.847,0.021352,0.0,0.5221798982990108,0.4778201017009892,0.24319418957410394,0.24113823549401595,0.34418772050146124,0.17195561239936483,0.008833960468837852,0.3050921549364523,0.04023553108800287,0.6270258330398463,81.75591,82.85237,83.89207,84.54859,85.1567,85.64846,86.63807,86.995,74.66911,75.93496,79.01105,79.74113,82.16009,82.68779,83.67612,84.106,0.2300782,0.2429688,0.2761071,0.2694601,0.3276391,0.3160707,0.4377849,0.4197041,0.1769375,0.2013959,0.2391462,0.2401692,0.3006089,0.297061,0.3946215,0.3860824,584868,389315,303839,219654,472395,364911,277671,197916
1400,Fayetteville,644101.0,37,North Carolina,NC,"Fayetteville, NC",0.3044903,0.2411167,0.1928295,0.131952,0.3633889,0.2943496,0.2756219,0.2422222,0.57923311,0.73846155,0.8123138,0.85430461,0.2012574,9395.6465,-0.4753866,0.1449699,0.0864868,0.1258902,0.4901736,84.587471,85.268413,72.02597,82.468074,65.907505,71.687619,0.0519758,0.0525659,0.0477869,0.1732933,0.3479,0.1586815,0.1149,0.49408,-2.2102322,37.74454,29.85355,5.720842,0.0714458,0.2389393,0.2785201,0.6378469,0.2019115,4.662555,0.0304812444,0.0375096452,162.0287,0.3216631,29959.11,117319.6199,4.8660187,16.342744,-5.483594,0.0238465,16.88259,2936.94,-0.0996636,34.775,0.2758113,0.0113352,2089.798,0.0160278,1.0,0.5140837626232373,0.48591623737676265,0.2837936307707486,0.2840431004714555,0.30434598769564697,0.12800755456268806,0.015622159110929451,0.2915074594259378,0.09027843355578889,0.474611172578065,81.23965,82.08025,83.48983,84.12926,83.83321,84.34858,86.94228,87.2886,74.82114,75.91001,79.13751,79.89086,82.26054,82.82607,84.1977,84.6446,0.2372576,0.2451664,0.30835,0.2999483,0.3598156,0.3508242,0.4149227,0.3997705,0.1874979,0.1996499,0.2651863,0.2706413,0.3235924,0.3208299,0.4106202,0.3991204,518038,394636,333422,221534,415872,382368,320258,200975
1500,Wilmington,361559.0,37,North Carolina,NC,"Wilmington, NC",0.3081617,0.2361428,0.1730475,0.1172492,0.3023622,0.2488226,0.2351097,0.1983664,0.63473523,0.77501941,0.86562502,0.87045455,0.1984394,9325.1102,0.4875348,0.1526232,0.1087433,0.1295974,1.641207,89.538395,90.550661,74.805991,88.123821,74.056522,54.529278,0.0638425,0.0596992,0.069344,0.1547628,0.39727,0.1518868,0.12594,0.46309,-1.2280171,43.39928,21.03861,2.54426,0.059588,0.4879522,0.6652712,0.6098379,0.1197418,2.821472,0.0327194179,0.0174107131,96.77338,0.3174942,35616.59,158151.0814,5.378793,16.101843,-0.1525012,0.0204222,21.08519,3723.04,0.1562062,35.8625,0.2534681,0.0108862,2143.638,0.0222326,1.0,0.5130984912754882,0.48690150872451177,0.22850419279614953,0.2527465266083754,0.3427371050735604,0.17556454603975802,0.008387723868030302,0.17232456121652903,0.0542399038236084,0.7379747536972063,81.97722,82.82255,84.37641,84.91889,85.25724,85.73158,87.96846,88.26938,75.10706,76.08959,80.31246,80.8956,82.79126,83.26666,85.21981,85.58064,0.2979857,0.2952914,0.3503822,0.3397137,0.394322,0.3801521,0.3787013,0.361348,0.24314,0.255605,0.3175457,0.3160348,0.3544424,0.3452478,0.4267996,0.4150519,307223,263087,243156,211035,252253,240045,228908,190717
1600,Rocky Mount,216840.0,37,North Carolina,NC,"Rocky Mount, NC",0.2457627,0.2286634,0.205036,0.1318328,0.3898734,0.3443709,0.3320895,0.2582781,0.58980584,0.71268058,0.78417265,0.83012819,0.19538640000000002,9004.9749,1.245019,0.1668092,0.1003189,0.1501258,1.027004,86.504702,90.493408,69.621166,85.562625,71.96499,70.463379,0.0531913,0.0495037,0.0556411,0.1694319,0.40147,0.1673181,0.11255,0.44348,-1.395195,39.8123,41.58873,4.127468,0.0724124,0.1640979,0.1848332,0.6194996,0.2321969,3.510804,0.0131986718,0.0153200517,153.0941,0.360095,31548.58,115699.3684,5.0841433,15.843031,-6.231404,0.0352765,14.25413,5704.58,-0.0933423,35.0385,0.291425,0.0154526,2899.386,0.0168744,1.0,0.524448058093714,0.475551941906286,0.26306506289470516,0.2376963846299451,0.3469920671794607,0.15332197614991483,0.006384113709497014,0.4246252989864574,0.07004456834099083,0.47659731901639907,81.76493,83.21021,84.40891,85.22867,85.79926,86.34068,86.78582,87.172,74.66435,76.27249,78.64721,79.55955,81.42147,82.02917,83.22473,83.64873,0.3830496,0.3887341,0.4834864,0.4715028,0.5426033,0.5216532,0.7311977,0.6975925,0.3207009,0.3444984,0.4092767,0.4151908,0.5314168,0.520959,0.6595966,0.6414213,191879,147126,121048,84815,153926,135747,115643,77668
1701,Raleigh,1412127.0,37,North Carolina,NC,"Raleigh, NC",0.2619358,0.2056738,0.1580867,0.096858,0.3048916,0.2706748,0.2448464,0.1893263,0.63582093,0.76706421,0.84638047,0.89421207,0.1738208,8857.6729,-0.3964815,0.1485393,0.0907769,0.1217532,0.9643945,84.323179,88.581102,73.018211,82.789058,71.418646,61.094458,0.0987872,0.0872595,0.1137754,0.15935,0.33098,0.1073191,0.17762,0.44848,-0.40136127,39.94598,23.01592,6.113331,0.0442383,0.7122274,0.8422654,0.6944391,0.1412988,8.519555,0.0333610221,0.0226608513,268.2352,0.2495372,40545.81,188910.9327,5.7296797,15.95935,-0.3586879,NA,35.07941,5642.45,0.1345299,36.93225,0.2106337,0.0087048,3146.705,0.0215574,1.0,0.5128788836679773,0.48712111633202265,0.2764804560502368,0.28612995650302103,0.33003287996891684,0.10796741591496972,0.042013976162406465,0.22032650633309256,0.10784916474231226,0.603934846163415,81.61012,82.53999,84.37074,84.917,86.40096,86.77892,88.05096,88.19787,75.63148,76.59348,79.52669,80.15549,82.83942,83.29427,85.92976,86.15278,0.1986798,0.2078604,0.2078806,0.205101,0.2173621,0.210916,0.2108268,0.2079805,0.1555021,0.174429,0.1891713,0.1933173,0.2017029,0.1980596,0.1978449,0.1916035,817631,960378,983683,1250601,742356,805972,915902,1225689
1702,Henderson,62926.0,37,North Carolina,NC,"Henderson, NC",0.2477612,0.2585366,0.2820513,0.2195122,0.4233129,0.3283582,0.3026316,0.2682927,0.5281899,0.69565219,0.87179488,0.80487806,0.2025818,7706.0323,2.694887,0.1696844,0.1204342,0.1743749,0.9419383,85.683033,87.954753,71.255972,83.908785,69.279855,55.861863,0.0335116,0.0321436,0.0337902,0.0949566,0.3695,0.2017338,0.1268,0.40035,-1.6357095,43.71643,49.93167,3.613769,0.0906319,0.1877312,0.2464644,0.580119,0.2619767,3.090425,0.0148269396,0.0198169278,92.23737,0.3449313,29491.89,108830.2213,5.4317725,16.506786,-10.28387,0.0420721,10.98565,770.0,-0.1561169,33.47,0.3394238,0.0120777,2116.281,0.0164034,1.0,0.5192606588851979,0.48073934111480204,0.25832749215250056,0.2302898241550605,0.3449090299576387,0.1667174595434736,0.0017980678389662634,0.49887239813488554,0.05907719501417121,0.40409289001310456,81.68027,83.29826,83.53846,84.28398,84.68504,85.42427,87.47549,88.05101,75.1613,77.06528,80.25864,81.06903,82.80006,83.53333,83.29658,83.97956,0.6797243,0.6596982,0.8969488,0.8780676,1.23951,1.183894,1.602557,1.497151,0.5489623,0.5717189,0.8171567,0.8096127,0.9899805,0.9533206,1.427841,1.377799,62644,40748,27531,14312,50008,38378,25663,12216
1800,Goldsboro,222553.0,37,North Carolina,NC,"Goldsboro, NC",0.2301943,0.2417795,0.176,0.1918367,0.4096,0.3239437,0.2827869,0.2295082,0.59226191,0.68532819,0.77999997,0.78542513,0.232112,9661.8439,0.9927632,0.1787345,0.0996984,0.134036,0.611131,86.821945,87.504321,70.876345,79.641371,68.297745,69.356161,0.025556,0.0289702,0.0211582,0.1132062,0.34623,0.1610819,0.1111,0.50059,-1.6120602,39.4661,31.10135,8.765103,0.0598298,0.1857288,0.2308221,0.6173569,0.190936,6.504087,0.0164859606,0.0213387373,96.10433,0.3484129,28924.63,109293.4765,4.7863838,16.293939,-4.023442,0.0152138,12.95369,2664.69,-0.0909565,37.61975,0.2502053,0.0079121,1843.966,0.0163958,1.0,0.5081167387525769,0.4918832612474231,0.2717531023889405,0.2581834350620478,0.3268119164072921,0.14199846396378188,0.006374550305186143,0.2830146731880836,0.14844577387929989,0.5370629370629371,81.22019,82.33424,83.39977,84.21707,84.07401,84.67539,86.55866,86.92143,74.65281,75.8088,78.97024,79.75005,80.7141,81.3465,83.80816,84.28143,0.403843,0.4059432,0.4561366,0.4323374,0.635015,0.6119505,0.8061507,0.7711989,0.3110757,0.3297742,0.4183721,0.4138455,0.5134062,0.5053273,0.7859132,0.7552933,176685,138315,112931,61428,148961,139402,106811,54226
1900,Jacksonville,536909.0,37,North Carolina,NC,"Jacksonville, NC",0.2828332,0.2209358,0.1627907,0.1164021,0.3501027,0.300942,0.277,0.2393472,0.62636817,0.75,0.81640625,0.8720212,0.1791516,9045.5576,0.7550503,0.153742,0.1059897,0.1395389,0.6540755,86.479056,86.844348,68.919606,80.312509,71.771641,68.036224,0.049144,0.0481593,0.0483803,0.1355732,0.34851,0.1539724,0.11594,0.51684,-1.9257765,34.18605,25.61123,4.410244,0.0601767,0.3060175,0.3654688,0.6538132,0.1262336,3.40685,0.0327336662,0.038563332,130.2945,0.3751614,29500.39,127224.1318,5.0227455,16.280413,0.7575594,0.023776,18.50532,1084.97,0.0210338,37.20775,0.2434292,0.0079759,2523.385,0.0173889,1.0,0.49739183312799495,0.502608166872005,0.26546134623850715,0.31932703910508364,0.2860717237971869,0.12911296988968737,0.015143837156638869,0.23560599102423205,0.0761277510855485,0.6432528132413164,81.32935,82.30643,83.98433,84.53871,85.54794,85.99213,86.64978,86.97359,75.2296,76.37349,79.41053,80.07028,82.38752,82.91459,84.65181,85.04446,0.2802197,0.2803763,0.3440505,0.3327037,0.3536807,0.3410568,0.4469391,0.4314028,0.2249077,0.2421045,0.2879077,0.2848706,0.3188111,0.3129547,0.4309124,0.4174738,391718,333543,314216,222216,314456,314438,298697,198977
2000,Virginia Beach,1119468.0,51,Virginia,VA,"Virginia Beach, VA",0.2460589,0.2370585,0.1939338,0.1316364,0.316312,0.2555942,0.2611586,0.2213115,0.59958935,0.74529666,0.8223443,0.86066765,0.1446446,8985.0598,0.1858307,0.1534263,0.0963553,0.1310004,0.6505659,86.005497,83.711187,73.562384,80.340795,68.023391,57.602939,0.1108495,0.1111491,0.1087498,0.1892905,0.34327,0.1125722,0.10785,0.52275,-0.9496714,34.57321,30.82009,3.075121,0.0343752,0.2835566,0.3727048,0.6826952,0.0908886,4.473464,0.0284536941,0.0292942719,436.3409,0.2534989,34928.8,146902.7398,5.8974505,15.308998,5.390189,NA,22.66034,3090.38,-0.0336436,37.92725,0.2608933,0.0060573,2365.744,0.0283187,0.0,0.5048189686328651,0.49518103136713487,0.260476224582791,0.30330811679464287,0.31975526044329405,0.11684239210523932,0.0388077837848518,0.30194479364507004,0.058073779163054604,0.5646446509736317,80.73726,81.74796,83.11674,83.67298,85.13909,85.43549,86.94429,87.11184,74.34988,75.55627,78.50139,79.19199,81.87438,82.3092,85.02554,85.31182,0.2142487,0.2397676,0.2341949,0.2394163,0.2470823,0.2483948,0.2603598,0.2586478,0.1724224,0.2051727,0.2062174,0.2168099,0.2135672,0.214599,0.2522995,0.247594,692607,702236,744420,681509,537349,653732,740058,647532
